age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,9,1,6,0,0,0,1,147,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
33,1,0,7,0,1,0,1,151,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
53,5,1,6,0,1,1,0,81,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
56,5,1,6,0,1,0,1,90,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,5,1,7,0,0,0,1,578,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
48,9,0,4,0,0,0,1,1424,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,1
38,7,1,6,0,0,0,0,96,10,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
22,4,0,5,0,0,0,1,53,2,3,1,2,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
50,9,0,6,0,1,0,1,23,9,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
58,3,1,7,0,0,0,1,577,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
56,3,1,7,0,1,0,1,202,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
53,7,0,6,0,0,0,1,397,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
41,9,1,6,0,1,0,1,114,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
80,3,0,2,0,0,1,1,720,5,999,1,0,-3.0,92.713,-33.0,0.718,5023.5,0
50,5,1,6,0,1,0,0,198,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
33,10,0,5,0,1,0,0,789,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
29,6,0,6,0,0,1,1,57,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
45,7,0,4,0,1,0,1,156,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
22,11,0,3,0,0,0,0,270,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
34,9,0,6,0,1,0,1,25,4,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
35,9,1,6,0,1,0,1,690,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
46,9,0,5,0,0,0,1,329,2,9,4,0,-1.7,94.027,-38.3,0.904,4991.6,0
47,11,1,1,0,1,0,1,227,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33,9,0,5,0,1,0,1,195,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
51,9,1,6,0,0,0,1,104,2,1,1,2,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
38,11,0,1,0,1,0,0,39,1,999,1,0,-0.1,93.79799999999999,-40.4,4.968,5195.8,0
58,9,1,5,0,0,0,1,214,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
49,9,1,6,0,0,0,1,97,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
45,2,0,4,0,1,0,0,113,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
42,5,1,5,0,0,0,1,179,5,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,6,1,5,0,1,1,1,232,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
45,11,1,4,0,0,1,0,145,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
24,4,0,7,0,0,0,1,180,2,999,1,0,-3.4,92.649,-30.1,0.722,5017.5,0
37,10,0,5,0,1,0,0,42,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
27,9,1,5,0,0,1,0,318,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
48,6,1,7,0,0,1,1,266,5,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
46,9,1,5,0,1,0,1,308,1,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
57,3,1,2,0,1,0,1,57,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
56,6,1,2,0,1,0,0,143,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
33,7,0,7,0,1,0,1,85,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
42,11,1,4,0,1,1,1,63,4,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
53,8,1,2,0,1,0,1,150,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
54,11,1,4,0,0,0,1,258,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
28,6,0,5,0,1,0,0,166,6,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,6,1,5,0,0,0,1,100,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
45,6,1,4,0,0,0,1,174,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
30,6,0,6,0,0,0,1,327,2,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,1
55,6,1,7,0,1,0,1,182,1,999,0,1,-3.4,92.431,-26.9,0.742,5017.5,0
45,6,1,7,0,0,0,1,158,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
25,9,0,5,0,1,0,1,418,4,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
54,5,1,5,0,0,0,1,725,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
43,11,0,2,0,1,0,0,181,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28,6,0,6,0,1,0,1,120,3,999,0,1,-1.8,92.84299999999999,-50.0,1.811,5099.1,1
33,11,1,4,0,1,0,1,244,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
48,9,0,6,0,0,0,0,94,4,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
36,6,1,5,0,0,0,0,128,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
38,10,0,5,0,0,0,1,256,2,999,0,1,-1.1,94.199,-37.5,0.878,4963.6,1
42,9,0,6,0,1,1,1,153,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
24,9,0,6,0,1,0,1,393,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
33,9,0,6,0,1,1,1,44,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
34,8,1,2,0,0,0,0,75,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
56,11,1,2,0,1,0,0,400,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
52,6,1,6,0,0,0,1,211,1,3,4,2,-1.8,93.876,-40.0,0.677,5008.7,1
29,9,1,5,0,1,0,1,106,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
54,6,1,7,0,0,0,1,796,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
43,11,1,4,0,0,0,0,246,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
60,3,1,5,0,0,0,1,181,3,6,1,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
49,9,0,5,0,0,0,1,602,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
51,9,0,6,0,0,0,1,59,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,9,1,6,0,1,0,1,351,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32,9,1,4,0,0,0,1,77,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
31,10,0,4,0,0,0,1,429,1,999,3,0,-1.8,93.876,-40.0,0.695,5008.7,0
54,3,0,6,0,0,0,1,296,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
31,9,0,5,0,0,0,1,90,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
35,10,1,5,0,1,0,1,104,4,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
44,10,1,4,0,1,0,0,109,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
63,3,1,7,0,0,0,1,83,4,999,0,1,-3.0,92.713,-33.0,0.706,5023.5,0
28,6,1,6,0,1,1,1,175,3,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
56,5,1,2,0,1,0,1,122,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,10,1,5,0,1,0,1,32,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33,5,1,6,0,0,0,0,405,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
25,9,0,6,0,0,0,1,835,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
44,9,0,6,0,1,1,1,130,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
54,6,1,6,0,1,0,1,252,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32,2,1,3,0,0,0,0,19,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
54,2,1,7,0,1,0,0,152,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
32,6,1,7,0,0,0,1,158,2,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
46,9,1,5,0,0,0,1,243,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
57,3,0,7,0,0,0,0,203,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
30,6,0,7,0,0,0,1,214,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
54,5,1,6,0,1,0,1,281,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
48,7,1,6,0,1,0,1,141,2,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
28,10,1,5,0,0,0,1,171,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37,9,1,6,0,1,0,1,386,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
40,6,1,4,0,0,0,0,319,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
28,6,1,6,0,1,0,1,402,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
41,11,1,4,0,0,0,0,95,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
27,4,0,5,0,0,0,0,471,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
45,9,1,7,0,0,0,1,49,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
45,5,1,4,0,1,0,1,305,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
43,11,1,3,0,1,0,0,169,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
35,2,1,2,0,1,0,1,87,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
36,11,0,2,0,1,0,1,279,1,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
47,11,1,3,0,1,0,1,472,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
57,9,1,6,0,0,1,1,231,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
27,7,1,6,0,0,0,0,215,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
64,3,1,1,0,0,0,1,252,4,999,0,1,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1
29,5,0,6,0,0,0,0,118,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
45,5,1,6,0,0,0,1,225,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
26,11,0,5,0,0,0,1,314,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
54,10,1,5,0,1,0,0,184,5,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,9,0,4,0,1,0,0,83,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
39,9,1,5,0,0,0,0,726,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
46,11,1,2,0,0,1,0,89,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
44,6,1,7,0,0,1,0,203,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
36,11,1,4,0,1,0,1,320,1,999,2,0,-3.4,92.649,-30.1,0.715,5017.5,0
59,9,1,5,0,1,0,1,1019,2,2,1,2,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
56,6,1,6,0,0,1,0,69,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
33,1,1,5,0,1,0,1,590,9,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
51,6,0,7,0,0,1,1,50,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
59,11,1,2,0,1,0,1,258,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
31,10,1,4,0,1,0,1,537,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
46,6,1,7,0,0,0,1,235,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
21,11,1,4,0,0,1,1,89,6,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
33,6,0,7,0,1,0,1,90,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
46,8,0,6,0,0,0,1,89,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
24,11,0,1,0,0,0,1,39,17,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,6,1,6,0,0,1,1,204,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
32,7,0,6,0,1,0,1,205,4,999,1,0,-3.0,92.713,-33.0,0.706,5023.5,1
35,10,1,5,0,1,0,1,36,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
32,7,0,6,0,1,0,1,66,3,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
34,6,1,7,0,1,0,0,157,5,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
47,11,1,3,0,1,0,1,208,4,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
60,3,0,5,0,0,0,1,99,2,999,2,0,-3.4,92.37899999999999,-29.8,0.768,5017.5,0
43,10,0,5,0,0,0,1,388,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
58,6,1,2,0,1,0,0,88,1,999,0,1,-3.4,92.431,-26.9,0.74,5017.5,0
31,9,0,6,0,1,0,1,114,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
38,11,0,2,0,0,0,1,121,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
35,5,1,6,0,0,0,1,304,1,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
34,10,1,4,0,1,0,1,80,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
31,9,0,5,0,0,0,1,75,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
30,7,1,7,0,1,0,1,329,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
49,5,0,5,0,0,0,0,124,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
41,10,1,5,0,1,0,0,59,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
53,11,1,2,0,1,0,1,180,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
45,2,1,2,0,1,0,0,83,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
58,3,1,2,0,1,0,0,159,4,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
46,6,1,4,0,0,0,0,81,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
56,10,0,5,0,1,0,1,144,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
28,7,0,6,0,1,0,1,186,2,999,0,1,-1.8,92.84299999999999,-50.0,1.64,5099.1,0
38,11,1,4,0,0,1,0,159,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32,6,0,7,0,1,0,1,97,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,9,1,6,0,0,0,1,174,1,3,1,2,-2.9,92.963,-40.8,1.266,5076.2,1
27,11,1,4,0,1,1,0,152,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,5,1,4,0,1,0,1,996,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
40,9,1,6,0,0,0,1,815,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
31,6,1,7,0,1,0,0,208,1,999,0,1,-1.7,94.055,-39.8,0.723,4991.6,1
45,9,1,6,0,1,1,1,300,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
49,7,1,5,0,0,0,1,532,3,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
52,7,1,6,0,0,0,0,31,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
53,9,0,5,0,1,0,1,70,1,999,1,0,-2.9,92.963,-40.8,1.266,5076.2,0
26,10,0,5,0,0,0,0,588,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
48,10,0,5,0,1,0,1,267,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
32,6,1,7,0,0,0,0,805,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
34,11,0,4,0,0,0,1,127,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
35,6,1,7,0,0,0,0,159,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
38,4,0,6,0,0,0,0,619,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
53,6,0,7,0,1,0,1,1468,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
44,6,0,7,0,0,0,0,112,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
53,9,0,5,0,1,0,1,159,2,3,1,2,-2.9,92.20100000000001,-31.4,0.838,5076.2,0
39,5,0,4,0,1,0,1,125,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
38,8,1,4,0,0,0,1,166,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
33,10,1,5,0,1,0,1,274,2,12,2,2,-1.7,94.055,-39.8,0.767,4991.6,1
37,6,1,5,0,1,0,1,69,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
29,6,0,6,0,1,1,1,225,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
33,1,0,6,0,0,0,1,126,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
33,9,0,6,0,0,0,1,406,2,999,1,0,-1.8,92.84299999999999,-50.0,1.614,5099.1,1
28,9,0,6,0,0,0,1,317,2,999,0,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
26,11,0,5,0,0,1,1,111,8,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
35,9,0,6,0,0,0,1,131,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
46,9,1,6,0,1,0,0,193,7,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
43,10,1,5,0,1,0,0,99,6,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
45,9,0,6,0,0,0,1,582,1,3,1,2,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,1
50,6,1,5,0,0,0,0,224,5,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
42,11,1,2,0,0,0,1,378,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
28,4,0,7,0,0,0,0,168,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
36,9,0,5,0,0,1,1,263,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
28,11,1,2,0,0,0,0,149,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
49,2,1,2,0,0,1,0,801,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
25,11,1,5,0,0,0,0,217,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
43,5,1,1,0,0,1,1,86,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
36,2,1,3,0,1,0,0,60,16,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
34,6,0,1,0,1,0,1,420,6,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,9,1,6,0,0,0,1,145,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
56,5,0,6,0,0,0,0,252,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
34,5,1,6,0,1,0,1,96,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
28,11,1,3,0,1,0,0,273,5,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
52,6,1,6,0,0,0,0,10,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38,9,1,5,0,0,0,1,309,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32,9,0,6,0,0,0,1,24,7,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
55,9,1,6,0,0,0,1,96,6,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33,6,1,7,0,0,0,1,189,2,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
33,11,0,3,0,1,0,0,365,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
48,11,1,2,0,0,0,0,63,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
36,5,1,6,0,1,1,1,90,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33,9,1,4,0,0,0,0,198,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40,11,1,4,0,0,0,0,231,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
29,5,1,6,0,0,0,1,83,4,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
55,5,1,6,0,1,0,1,52,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
53,9,1,7,0,1,0,0,233,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28,11,0,4,0,0,0,1,156,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
30,11,0,2,0,0,0,0,130,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
38,6,1,6,0,1,1,1,150,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32,9,0,6,0,0,0,1,79,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
55,6,1,7,0,0,0,0,113,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40,6,0,5,0,0,0,0,151,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
33,10,1,5,0,1,1,1,69,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
33,9,1,6,0,0,0,1,384,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
48,11,1,2,0,1,0,1,477,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
57,10,1,5,0,1,0,1,113,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
46,10,1,6,0,0,0,1,246,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
52,6,1,7,0,1,0,1,495,1,3,1,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
32,10,0,5,0,1,1,1,253,1,4,2,2,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
27,9,0,6,0,0,0,1,96,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,0
41,9,1,6,0,0,0,1,463,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,1
38,6,0,7,0,1,0,1,130,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,9,0,6,0,1,0,0,237,3,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
33,9,0,6,0,1,0,1,320,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
27,10,1,7,0,0,0,0,395,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
43,11,1,4,0,1,0,1,83,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
36,9,1,5,0,0,0,1,91,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
38,6,1,6,0,1,0,1,814,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
50,8,1,4,0,0,0,1,59,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
54,6,1,6,0,1,0,0,464,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
72,3,0,2,0,0,0,1,152,1,999,0,1,-2.9,92.20100000000001,-31.4,0.861,5076.2,0
48,9,0,2,0,1,0,1,227,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
54,8,1,6,0,0,0,0,100,17,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
31,5,1,6,0,0,1,1,166,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
50,7,1,4,0,1,1,1,673,6,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
40,11,1,4,0,1,0,0,154,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
29,10,0,5,0,1,0,1,171,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
68,3,1,2,0,0,0,0,201,1,999,1,0,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,0
47,9,0,6,0,0,0,1,108,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,10,0,5,0,0,0,0,66,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
34,9,1,6,0,0,0,1,198,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
52,6,1,5,0,0,0,0,68,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
30,9,1,6,0,1,0,1,157,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37,9,0,6,0,0,0,1,89,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
32,9,1,6,0,1,1,1,384,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
43,11,1,3,0,0,0,1,36,5,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
31,9,1,5,0,0,0,0,350,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,6,0,1,0,1,1,1,326,3,999,0,1,-2.9,92.469,-33.6,0.996,5076.2,0
34,9,0,5,0,1,0,0,122,16,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
47,7,1,6,0,1,0,1,146,7,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
38,6,0,7,0,0,0,1,7,8,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
42,6,1,7,0,1,0,1,154,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33,10,1,7,0,1,1,1,630,4,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,1
55,5,0,2,0,1,0,0,89,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
46,10,1,5,0,0,0,1,124,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
50,11,1,2,0,1,0,0,152,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,11,1,3,0,1,1,0,549,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
34,11,1,4,0,0,0,1,52,3,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
26,11,0,5,0,0,0,0,201,1,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
34,11,1,2,0,0,0,0,252,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
